Day,Month,Year,gglAddress,gglCountry,Type   ,Sub Type   ,TotAffected   ,DisasterID
8,9,2004,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Fire ,17,EmDat:2004-0460
22,11,2003,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,,EmDat:2003-0567
29,12,1999,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Chemical Spill ,,EmDat:1999-0596
9,7,1998,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,118,EmDat:1998-0460
26,3,1995,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,11,EmDat:1995-0382
18,11,1994,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Poisoning ,175,EmDat:1994-0637
28,4,1993,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,3,EmDat:1993-0273
15,9,1993,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,,EmDat:1993-0202
8,8,1992,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,27,EmDat:1992-0227
3,3,1992,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,,EmDat:1992-0026
20,10,1990,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Poisoning ,,EmDat:1990-0627
7,2,1990,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,,EmDat:1990-0112
3,3,1989,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,34,EmDat:1989-0333
7,3,1983,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,86,EmDat:1983-0052
24,11,1980,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Explosion ,,EmDat:1980-0104
15,11,1979,"Ankara/Ankara Province, Turkey",Turkey,Industrial Accident ,Fire ,3,EmDat:1979-0104
1,1,1992,"Ankara/Ankara Province, Turkey",Turkey,Mass movement dry ,Avalanche ,1069,EmDat:1992-0010
27,8,2010,"Ankara/Ankara Province, Turkey",Turkey,Mass Movement Wet ,Landslide ,206,EmDat:2010-0438
21,11,2009,"Ankara/Ankara Province, Turkey",Turkey,Mass Movement Wet ,Landslide ,,EmDat:2009-0507
25,1,2009,"Ankara/Ankara Province, Turkey",Turkey,Mass Movement Wet ,Avalanche ,6,EmDat:2009-0054
17,3,2005,"Ankara/Ankara Province, Turkey",Turkey,Mass movement wet ,Landslide ,9,EmDat:2005-0119
10,11,2001,"Ankara/Ankara Province, Turkey",Turkey,Mass movement wet ,Landslide ,600,EmDat:2001-0616
10,7,1995,"Ankara/Ankara Province, Turkey",Turkey,Mass movement wet ,Landslide ,12046,EmDat:1995-0147
18,1,1993,"Ankara/Ankara Province, Turkey",Turkey,Mass movement wet ,Avalanche ,,EmDat:1993-0081
23,6,1988,"Ankara/Ankara Province, Turkey",Turkey,Mass movement wet ,Landslide ,620,EmDat:1988-0273
27,3,1980,"Ankara/Ankara Province, Turkey",Turkey,Mass movement wet ,Landslide ,,EmDat:1980-0353
0,2,1976,"Ankara/Ankara Province, Turkey",Turkey,Mass movement wet ,Landslide ,,EmDat:1976-0180
12,9,1976,"Ankara/Ankara Province, Turkey",Turkey,Mass movement wet ,Landslide ,,EmDat:1976-0170
5,9,2012,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Explosion ,4,EmDat:2012-0327
1,8,2008,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Explosion ,27,EmDat:2008-0314
14,12,2004,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Fire ,130,EmDat:2004-0639
2,2,2004,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Collapse ,28,EmDat:2004-0038
5,7,2003,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Explosion ,189,EmDat:2003-0327
19,6,2003,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Explosion ,13,EmDat:2003-0296
17,11,1996,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Fire ,47,EmDat:1996-0268
0,6,1993,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Fire ,29,EmDat:1993-0177
27,8,1990,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Fire ,,EmDat:1990-0635
7,5,1983,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Fire ,60,EmDat:1983-0078
12,5,1978,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Fire ,100,EmDat:1978-0069
17,9,1967,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Other ,600,EmDat:1967-0129
27,11,1954,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Fire ,,EmDat:1954-0025
13,9,1922,"Ankara/Ankara Province, Turkey",Turkey,Miscellaneous accident ,Fire ,,EmDat:1922-0006
21,11,2004,"Ankara/Ankara Province, Turkey",Turkey,Storm ,Local storm ,721,EmDat:2004-0600
19,6,2004,"Ankara/Ankara Province, Turkey",Turkey,Storm ,Local storm ,915,EmDat:2004-0274
22,1,2004,"Ankara/Ankara Province, Turkey",Turkey,Storm ,  ,,EmDat:2004-0026
20,12,2002,"Ankara/Ankara Province, Turkey",Turkey,Storm ,  ,,EmDat:2002-0791
0,1,2002,"Ankara/Ankara Province, Turkey",Turkey,Storm ,Local storm ,,EmDat:2002-0023
19,10,1994,"Ankara/Ankara Province, Turkey",Turkey,Storm ,  ,,EmDat:1994-0362
8,12,1991,"Ankara/Ankara Province, Turkey",Turkey,Storm ,  ,3,EmDat:1991-0548
4,2,1972,"Ankara/Ankara Province, Turkey",Turkey,Storm ,Local storm ,,EmDat:1972-0020
8,5,1964,"Ankara/Ankara Province, Turkey",Turkey,Storm ,Local storm ,12000,EmDat:1964-0028
4,12,2012,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Water ,,EmDat:2012-0521
6,9,2012,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Water ,,EmDat:2012-0367
6,9,2012,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Water ,45,EmDat:2012-0336
21,12,2011,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Road ,16,EmDat:2011-0530
26,1,2011,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Road ,3,EmDat:2011-0038
21,12,2010,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Road ,,EmDat:2010-0701
25,5,2010,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Road ,25,EmDat:2010-0203
4,10,2008,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Water ,,EmDat:2008-0477
24,9,2008,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Road ,1,EmDat:2008-0462
8,9,2008,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Road ,23,EmDat:2008-0399
22,6,2008,"Ankara/Ankara Province, Turkey",Turkey,Transport accident ,Road ,3,EmDat:2008-0252
8,12,2007,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:2007-0631
30,11,2007,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Air ,,EmDat:2007-0566
19,8,2007,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,4,EmDat:2007-0388
6,8,2007,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:2007-0321
14,4,2007,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:2007-0140
18,8,2006,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,26,EmDat:2006-0497
19,5,2006,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:2006-0287
9,3,2006,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:2006-0114
8,1,2006,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,44,EmDat:2006-0013
2,11,2005,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:2005-0615
6,9,2005,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,25,EmDat:2005-0499
10,11,2004,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,4,EmDat:2004-0564
30,7,2004,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,30,EmDat:2004-0367
25,7,2004,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Rail ,6,EmDat:2004-0360
22,7,2004,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Rail ,60,EmDat:2004-0357
16,4,2004,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,28,EmDat:2004-0167
24,2,2004,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,7,EmDat:2004-0075
13,2,2004,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:2004-0053
20,12,2003,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:2003-0613
10,11,2003,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,2,EmDat:2003-0536
19,10,2003,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:2003-0512
18,9,2003,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,25,EmDat:2003-0466
24,8,2003,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,43,EmDat:2003-0432
7,6,2003,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,33,EmDat:2003-0278
26,5,2003,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Air ,,EmDat:2003-0251
8,1,2003,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Air ,5,EmDat:2003-0013
30,12,2002,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,20,EmDat:2002-0809
29,11,2002,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,80,EmDat:2002-0737
27,9,2002,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:2002-0620
29,8,2002,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:2002-0551
18,8,2002,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,34,EmDat:2002-0521
28,6,2002,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:2002-0390
6,11,2001,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:2001-0613
23,8,2001,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,35,EmDat:2001-0457
16,5,2001,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Air ,,EmDat:2001-0206
1,1,2001,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:2001-0020
14,10,2000,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,10,EmDat:2000-0661
18,9,2000,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,21,EmDat:2000-0588
8,9,2000,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,26,EmDat:2000-0573
20,5,2000,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,16,EmDat:2000-0261
29,11,1999,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,9,EmDat:1999-0522
10,10,1999,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,33,EmDat:1999-0393
23,5,1999,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,32,EmDat:1999-0217
1,7,1998,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,20,EmDat:1998-0520
2,4,1998,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,13,EmDat:1998-0504
24,12,1998,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1998-0433
5,12,1998,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,5,EmDat:1998-0410
24,10,1997,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,5,EmDat:1997-0456
4,9,1997,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Rail ,40,EmDat:1997-0442
8,8,1997,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,16,EmDat:1997-0438
1,1,1996,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,50,EmDat:1996-0428
9,6,1995,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,4,EmDat:1995-0371
26,8,1994,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,25,EmDat:1994-0733
16,7,1994,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1994-0727
21,6,1994,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Rail ,140,EmDat:1994-0723
29,12,1994,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Air ,19,EmDat:1994-0598
21,10,1994,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:1994-0334
18,10,1994,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,,EmDat:1994-0333
13,3,1994,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Water ,27,EmDat:1994-0322
23,1,1993,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,35,EmDat:1993-0283
24,7,1993,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,33,EmDat:1993-0282
18,1,1992,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,15,EmDat:1992-0400
1,12,1992,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1992-0399
10,11,1992,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,19,EmDat:1992-0398
28,8,1991,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1991-0654
5,2,1991,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1991-0636
23,4,1991,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,46,EmDat:1991-0146
9,4,1991,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,13,EmDat:1991-0104
30,6,1990,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1990-0532
11,6,1989,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1989-0389
3,11,1988,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1988-0501
6,12,1986,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1986-0360
3,11,1986,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1986-0357
14,8,1985,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Rail ,,EmDat:1985-0277
0,4,1985,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Road ,,EmDat:1985-0275
4,4,1985,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Air ,,EmDat:1985-0274
22,9,1981,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Air ,75,EmDat:1981-0084
9,1,1979,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Rail ,100,EmDat:1979-0017
4,1,1979,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Rail ,190,EmDat:1979-0015
12,10,1967,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Air ,,EmDat:1967-0065
1,2,1963,"Ankara/Ankara Province, Turkey",Turkey,Transport Accident ,Air ,,EmDat:1963-0009
1,8,2008,"Ankara/Ankara Province, Turkey",Turkey,Wildfire ,Forest fire ,300,EmDat:2008-0318
0,7,2000,"Ankara/Ankara Province, Turkey",Turkey,Wildfire ,Forest fire ,,EmDat:2000-0552
5,4,2000,"Ankara/Ankara Province, Turkey",Turkey,Wildfire ,Forest fire ,350,EmDat:2000-0188
31,7,1996,"Ankara/Ankara Province, Turkey",Turkey,Wildfire ,Forest fire ,500,EmDat:1996-0175
6,9,1985,"Ankara/Ankara Province, Turkey",Turkey,Wildfire ,Forest fire ,,EmDat:1985-0278
6,12,2000,"Ashgabat, Turkmenistan",Turkmenistan,Earthquake (seismic activity) ,Earthquake (ground shaking) ,,EmDat:2000-0810
0,1,1993,"Ashgabat, Turkmenistan",Turkmenistan,Flood ,General flood ,420,EmDat:1993-0485
7,7,2011,"Ashgabat, Turkmenistan",Turkmenistan,Miscellaneous accident ,Explosion ,,EmDat:2011-0253
18,9,1998,"Ashgabat, Turkmenistan",Turkmenistan,Transport Accident ,Road ,,EmDat:1998-0536
6,9,2008,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",Turks and Caicos Islands,Storm ,Tropical cyclone ,750,EmDat:2008-0384
1,9,2008,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",Turks and Caicos Islands,Storm ,Tropical cyclone ,750,EmDat:2008-0378
26,8,2008,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",Turks and Caicos Islands,Storm ,Tropical cyclone ,,EmDat:2008-0352
1,9,2004,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",Turks and Caicos Islands,Storm ,Tropical cyclone ,200,EmDat:2004-0455
27,7,1990,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",Turks and Caicos Islands,Storm ,Tropical cyclone ,,EmDat:1990-0043
0,0,1985,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",Turks and Caicos Islands,Storm ,Tropical cyclone ,770,EmDat:1985-0389
27,7,2009,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",Turks and Caicos Islands,Transport accident ,Water ,118,EmDat:2009-0290
8,6,1998,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",Turks and Caicos Islands,Transport Accident ,Water ,,EmDat:1998-0095
0,9,2011,"Funafuti, Tuvalu",Tuvalu,Drought ,Drought ,,EmDat:2011-9390
9,3,2000,"Funafuti, Tuvalu",Tuvalu,Miscellaneous accident ,Fire ,,EmDat:2000-0113
3,1,1993,"Funafuti, Tuvalu",Tuvalu,Storm ,Tropical cyclone ,150,EmDat:1993-0006
4,2,1990,"Funafuti, Tuvalu",Tuvalu,Storm ,Tropical cyclone ,700,EmDat:1990-0010
22,2,1987,"Funafuti, Tuvalu",Tuvalu,Storm ,Tropical cyclone ,,EmDat:1987-0062
26,12,1984,"Funafuti, Tuvalu",Tuvalu,Storm ,  ,,EmDat:1984-0123
21,10,1972,"Funafuti, Tuvalu",Tuvalu,Storm ,Tropical cyclone ,700,EmDat:1972-0057
0,3,2011,"Kampala, Uganda",Uganda,Drought ,Drought ,669000,EmDat:2010-9082
0,7,2008,"Kampala, Uganda",Uganda,Drought ,Drought ,1100000,EmDat:2008-9307
0,3,2005,"Kampala, Uganda",Uganda,Drought ,Drought ,600000,EmDat:2005-9163
0,6,2002,"Kampala, Uganda",Uganda,Drought ,Drought ,655000,EmDat:2002-9852
0,8,1999,"Kampala, Uganda",Uganda,Drought ,Drought ,700000,EmDat:1999-9388
0,1,1998,"Kampala, Uganda",Uganda,Drought ,Drought ,126000,EmDat:1998-9265
0,12,1987,"Kampala, Uganda",Uganda,Drought ,Drought ,600000,EmDat:1987-9031
0,0,1979,"Kampala, Uganda",Uganda,Drought ,Drought ,500000,EmDat:1979-9128
0,1,1967,"Kampala, Uganda",Uganda,Drought ,Drought ,25000,EmDat:1967-9001
6,2,1994,"Kampala, Uganda",Uganda,Earthquake (seismic activity) ,Earthquake (ground shaking) ,50000,EmDat:1994-0051
24,5,1990,"Kampala, Uganda",Uganda,Earthquake (seismic activity) ,Earthquake (ground shaking) ,,EmDat:1990-0203
20,5,1990,"Kampala, Uganda",Uganda,Earthquake (seismic activity) ,Earthquake (ground shaking) ,,EmDat:1990-0033
8,8,1988,"Kampala, Uganda",Uganda,Earthquake (seismic activity) ,Earthquake (ground shaking) ,2000,EmDat:1988-0369
20,3,1966,"Kampala, Uganda",Uganda,Earthquake (seismic activity) ,Earthquake (ground shaking) ,5510,EmDat:1966-0039
25,10,2012,"Kampala, Uganda",Uganda,Epidemic ,Viral Infectious Diseases ,585,EmDat:2012-0495
3,8,2012,"Kampala, Uganda",Uganda,Epidemic ,Viral Infectious Diseases ,7,EmDat:2012-0261
1,1,2012,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,5279,EmDat:2012-0110
16,11,2010,"Kampala, Uganda",Uganda,Epidemic ,Viral Infectious Diseases ,190,EmDat:2010-0670
0,10,2009,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,176,EmDat:2009-0545
8,3,2009,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,368,EmDat:2009-0255
2,5,2008,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,388,EmDat:2008-0274
0,11,2007,"Kampala, Uganda",Uganda,Epidemic ,Viral Infectious Diseases ,5761,EmDat:2007-0682
20,8,2007,"Kampala, Uganda",Uganda,Epidemic ,Viral Infectious Diseases ,176,EmDat:2007-0561
0,12,2006,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,1099,EmDat:2006-0753
9,1,2006,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,551,EmDat:2006-0724
28,12,2006,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,3649,EmDat:2006-0720
16,4,2006,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,403,EmDat:2006-0679
28,12,2005,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,300,EmDat:2005-0755
0,4,2005,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,426,EmDat:2005-0325
1,11,2004,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,53,EmDat:2004-0570
0,3,2003,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,242,EmDat:2003-0270
0,10,2001,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,9,EmDat:2001-0581
8,8,2000,"Kampala, Uganda",Uganda,Epidemic ,Viral Infectious Diseases ,423,EmDat:2000-0660
0,9,2000,"Kampala, Uganda",Uganda,Epidemic ,  ,19,EmDat:2000-0624
27,2,2000,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,281,EmDat:2000-0366
0,11,1999,"Kampala, Uganda",Uganda,Epidemic ,  ,,EmDat:1999-0650
0,1,1999,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,1616,EmDat:1999-0630
0,6,1999,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,589,EmDat:1999-0517
7,1,1998,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,600,EmDat:1998-0129
30,12,1997,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,300,EmDat:1997-0518
26,11,1997,"Kampala, Uganda",Uganda,Epidemic ,Viral Infectious Diseases ,100000,EmDat:1997-0506
28,8,1996,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,,EmDat:1996-0218
0,1,1992,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,,EmDat:1992-0424
0,3,1991,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,,EmDat:1991-0083
1,1,1990,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,1170,EmDat:1990-0618
0,12,1989,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,961,EmDat:1989-0244
0,0,1986,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,340,EmDat:1986-0403
0,0,1982,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,153,EmDat:1982-0408
0,0,1935,"Kampala, Uganda",Uganda,Epidemic ,Bacterial Infectious Diseases ,,EmDat:1935-0001
0,0,1901,"Kampala, Uganda",Uganda,Epidemic ,  ,,EmDat:1901-0001
20,8,2012,"Kampala, Uganda",Uganda,Flood ,General Flood ,15000,EmDat:2012-0380
20,8,2011,"Kampala, Uganda",Uganda,Flood ,General Flood ,63075,EmDat:2011-0376
17,11,2008,"Kampala, Uganda",Uganda,Flood ,General Flood ,30040,EmDat:2008-0527
15,11,2007,"Kampala, Uganda",Uganda,Flood ,General flood ,3000,EmDat:2007-0555
15,8,2007,"Kampala, Uganda",Uganda,Flood ,General flood ,718045,EmDat:2007-0408
23,10,2006,"Kampala, Uganda",Uganda,Flood ,General flood ,4000,EmDat:2006-0624
12,8,2006,"Kampala, Uganda",Uganda,Flood ,General flood ,1680,EmDat:2006-0462
8,11,2004,"Kampala, Uganda",Uganda,Flood ,General flood ,10000,EmDat:2004-0591
0,10,2004,"Kampala, Uganda",Uganda,Flood ,  ,20000,EmDat:2004-0540
1,7,2003,"Kampala, Uganda",Uganda,Flood ,General flood ,700,EmDat:2003-0706
